time,gFx,gFy,gFz,TgF
48.794923,-0.4356,-0.5286,0.0615,0.688
48.795862,-0.4280,-0.5135,0.0494,0.670
48.799784,-0.3806,-0.4895,0.0337,0.621
48.801114,-0.3757,-0.4809,0.0298,0.611
48.803566,-0.3726,-0.4772,0.0066,0.605
48.805971,-0.3584,-0.4672,-0.0018,0.589
48.808444,-0.3403,-0.4585,-0.0104,0.571
48.811118,-0.3517,-0.4578,-0.0268,0.578
48.813567,-0.3605,-0.4653,-0.0376,0.590
48.816153,-0.3649,-0.4788,-0.0617,0.605
48.818562,-0.3682,-0.4983,-0.0759,0.624
48.820935,-0.3811,-0.5086,-0.1031,0.644
48.823467,-0.3977,-0.5312,-0.1209,0.674
48.825841,-0.4288,-0.5733,-0.1348,0.728
48.828541,-0.4691,-0.6165,-0.1185,0.784
48.831216,-0.5008,-0.6605,-0.1006,0.835
48.833545,-0.5572,-0.7050,-0.0749,0.902
48.836207,-0.6128,-0.7554,-0.0537,0.974
48.838585,-0.6472,-0.8045,-0.0332,1.033
48.842532,-0.6651,-0.8472,-0.0074,1.077
48.843520,-0.6667,-0.8810,0.0079,1.105
48.846076,-0.6531,-0.9115,0.0391,1.122
48.849974,-0.6364,-0.9292,0.0450,1.127
48.850950,-0.6089,-0.9369,0.0672,1.119
48.855070,-0.5805,-0.9394,0.1007,1.109
48.855994,-0.5399,-0.9494,0.1188,1.099
48.858541,-0.5059,-0.9462,0.1461,1.083
48.861135,-0.4509,-0.9323,0.1894,1.053
48.864750,-0.4118,-0.9252,0.2104,1.034
48.866059,-0.3577,-0.9308,0.2267,1.023
48.868574,-0.3121,-0.9250,0.2461,1.007
48.871068,-0.2704,-0.9218,0.2637,0.996
48.873680,-0.2242,-0.9201,0.2842,0.989
48.876268,-0.2030,-0.9226,0.3116,0.995
48.878884,-0.1699,-0.9294,0.3287,1.000
48.882671,-0.1599,-0.9441,0.3903,1.034
48.883596,-0.1369,-0.9550,0.4318,1.057
48.887674,-0.1318,-0.9692,0.4821,1.090
48.888601,-0.1181,-0.9783,0.5095,1.109
48.892518,-0.1049,-0.9753,0.5237,1.112
48.893638,-0.1010,-0.9516,0.5173,1.088
48.897550,-0.1022,-0.9438,0.5039,1.075
48.898694,-0.0937,-0.9135,0.4538,1.024
48.901210,-0.1091,-0.8971,0.4130,0.994
48.903747,-0.1271,-0.8819,0.3581,0.960
48.906043,-0.1536,-0.8776,0.3092,0.943
48.908562,-0.1762,-0.8749,0.2470,0.926
48.910990,-0.2027,-0.8688,0.1913,0.912
48.913582,-0.2268,-0.8724,0.1554,0.915
48.916056,-0.2545,-0.8779,0.1263,0.923
48.918540,-0.2857,-0.8783,0.1124,0.930
48.921025,-0.3100,-0.8815,0.0946,0.939
48.923572,-0.3400,-0.8800,0.0880,0.947
48.926038,-0.3581,-0.8837,0.0963,0.958
48.928543,-0.3874,-0.8873,0.1112,0.975
48.931034,-0.3955,-0.8805,0.1132,0.972
48.933568,-0.3989,-0.8732,0.1356,0.969
48.936105,-0.4165,-0.8798,0.1593,0.986
48.938535,-0.4141,-0.8830,0.2026,0.996
48.941132,-0.4353,-0.8942,0.2737,1.031
48.944735,-0.4332,-0.9106,0.3639,1.072
48.945980,-0.4165,-0.9269,0.4218,1.100
48.949813,-0.4092,-0.9469,0.4420,1.122
48.951133,-0.3799,-0.9648,0.4506,1.131
48.955004,-0.3517,-0.9863,0.4089,1.124
48.956293,-0.3230,-1.0019,0.3795,1.119
48.958465,-0.2960,-1.0338,0.3182,1.121
48.962525,-0.2696,-1.0426,0.2456,1.104
48.963600,-0.2452,-1.0572,0.2062,1.105
48.967516,-0.2268,-1.0726,0.1376,1.105
48.968755,-0.2337,-1.0897,0.0834,1.118
48.972580,-0.2461,-1.1039,0.0252,1.131
48.973811,-0.2706,-1.1132,-0.0114,1.146
48.977476,-0.2897,-1.1322,-0.0512,1.170
48.978825,-0.3422,-1.1371,-0.0740,1.190
48.982535,-0.4031,-1.1415,-0.1099,1.216
48.984062,-0.4691,-1.1381,-0.1150,1.236
48.987628,-0.5353,-1.1484,-0.1314,1.274
48.988777,-0.6101,-1.1386,-0.1519,1.301
48.992734,-0.6797,-1.1207,-0.1732,1.322
48.993777,-0.7377,-1.1053,-0.1795,1.341
48.997585,-0.8024,-1.0790,-0.2120,1.361
48.998919,-0.8738,-1.0604,-0.2492,1.396
49.002666,-0.9195,-1.0330,-0.2961,1.414
49.003809,-0.9664,-1.0012,-0.3298,1.430
49.007659,-1.0213,-0.9832,-0.3904,1.470
49.008806,-1.0627,-0.9658,-0.4430,1.503
49.011445,-1.1155,-0.9523,-0.5063,1.552
49.015180,-1.1658,-0.9406,-0.5852,1.608
49.016123,-1.2071,-0.9333,-0.6439,1.656
49.018781,-1.2436,-0.9348,-0.6886,1.701
49.022693,-1.2865,-0.9343,-0.7196,1.745
49.023932,-1.3046,-0.9177,-0.7316,1.755
49.027700,-1.3193,-0.9196,-0.7120,1.759
49.028832,-1.3117,-0.9077,-0.6691,1.730
49.032713,-1.3063,-0.9150,-0.6304,1.715
49.033705,-1.2939,-0.9264,-0.5940,1.699
49.037676,-1.2827,-0.9521,-0.5241,1.681
49.038735,-1.2746,-0.9865,-0.4428,1.671
49.041354,-1.2924,-1.0484,-0.3550,1.702
49.045279,-1.3093,-1.1097,-0.2632,1.736
49.046476,-1.3520,-1.1564,-0.1893,1.789
49.050233,-1.3911,-1.1862,-0.1116,1.832
49.051266,-1.4410,-1.2156,-0.0603,1.886
49.053881,-1.4759,-1.2319,-0.0046,1.923
49.057738,-1.5341,-1.2319,0.0447,1.968
49.058782,-1.5656,-1.2216,0.0967,1.988
49.062712,-1.5808,-1.1969,0.1381,1.988
49.063858,-1.5789,-1.1699,0.1652,1.972
49.066373,-1.5700,-1.1364,0.2172,1.950
49.068844,-1.5278,-1.1109,0.2253,1.902
49.071358,-1.4871,-1.0932,0.2405,1.861
49.073862,-1.4373,-1.0665,0.2537,1.808
49.077800,-1.3818,-1.0469,0.2542,1.752
49.078870,-1.3219,-1.0345,0.2563,1.698
49.082669,-1.2638,-1.0198,0.2283,1.640
49.083959,-1.2054,-1.0147,0.2065,1.589
49.086378,-1.1406,-0.9970,0.1726,1.525
49.088982,-1.0864,-0.9888,0.1393,1.476
49.092760,-1.0187,-0.9746,0.1011,1.413
49.093883,-0.9586,-0.9741,0.0435,1.367
49.097758,-0.9034,-0.9716,0.0114,1.327
49.098867,-0.8571,-0.9776,-0.0386,1.301
49.102726,-0.7958,-0.9829,-0.0668,1.266
49.103998,-0.7772,-1.0122,-0.0922,1.280
49.106417,-0.7515,-1.0580,-0.1218,1.303
49.110210,-0.7564,-1.1134,-0.1456,1.354
49.111330,-0.7785,-1.1972,-0.1679,1.438
49.115439,-0.7963,-1.2945,-0.1832,1.531
49.116371,-0.8410,-1.4050,-0.2008,1.650
49.120247,-0.8517,-1.5040,-0.2316,1.744
49.121477,-0.8594,-1.5895,-0.2411,1.823
49.125424,-0.8281,-1.6674,-0.2819,1.883
49.126465,-0.7799,-1.7317,-0.3382,1.929
49.130457,-0.7357,-1.7850,-0.3958,1.971
49.131393,-0.6785,-1.8500,-0.4635,2.024
49.135361,-0.6267,-1.9055,-0.4733,2.061
49.136616,-0.5707,-1.9688,-0.4520,2.099
49.139122,-0.5306,-2.0250,-0.3848,2.128
49.142924,-0.4840,-2.0829,-0.3415,2.165
49.143933,-0.4412,-2.1592,-0.2809,2.222
49.146569,-0.4192,-2.2254,-0.2621,2.280
49.150517,-0.3664,-2.3036,-0.2644,2.347
49.151784,-0.3319,-2.3730,-0.2367,2.408
49.154180,-0.2615,-2.4265,-0.2296,2.451
49.157917,-0.1876,-2.4724,-0.2201,2.489
49.159302,-0.0886,-2.5028,-0.2213,2.514
49.163050,-0.0071,-2.5138,-0.2050,2.522
49.164309,0.0737,-2.5189,-0.2026,2.528
49.167870,0.1743,-2.5357,-0.1754,2.548
49.169283,0.2591,-2.5497,-0.1370,2.566
49.173063,0.3305,-2.5639,-0.1038,2.587
49.174565,0.4346,-2.5619,-0.0151,2.599
49.177841,0.5380,-2.5602,0.0664,2.617
49.179374,0.6320,-2.5480,0.1463,2.629
49.182692,0.7298,-2.5140,0.2314,2.628
49.183945,0.8489,-2.4614,0.2873,2.620
49.187807,0.9461,-2.3915,0.3512,2.596
49.189229,1.0331,-2.2948,0.3919,2.547
49.192963,1.0879,-2.1836,0.4352,2.478
49.193909,1.0954,-2.0570,0.4653,2.377
49.197952,1.1140,-1.9185,0.5068,2.276
49.199002,1.1206,-1.7586,0.5032,2.145
49.202946,1.1695,-1.5783,0.5540,2.041
49.204095,1.1812,-1.4292,0.6279,1.958
49.206566,1.1849,-1.2624,0.6838,1.862
49.209023,1.1993,-1.1276,0.7454,1.807
49.212791,1.1917,-1.0024,0.7899,1.746
49.214055,1.1863,-0.8832,0.8485,1.705
49.217846,1.1646,-0.7730,0.8879,1.656
49.218930,1.1201,-0.6789,0.9243,1.603
49.222939,1.0705,-0.5943,0.9204,1.532
49.224173,1.0153,-0.5244,0.8933,1.450
49.226530,0.9466,-0.4706,0.8532,1.358
49.230409,0.8484,-0.4149,0.7947,1.234
49.231687,0.7491,-0.3924,0.7046,1.101
49.234010,0.6372,-0.3744,0.6270,0.969
49.237845,0.5084,-0.3648,0.5147,0.810
49.239102,0.3684,-0.3786,0.4022,0.664
49.241416,0.2244,-0.3966,0.2363,0.513
49.244347,0.0583,-0.4064,0.0232,0.411
49.246512,-0.1019,-0.4208,-0.1773,0.468
49.250577,-0.2789,-0.4362,-0.3374,0.618
49.251511,-0.4158,-0.4711,-0.4373,0.766
49.254106,-0.5346,-0.5024,-0.4733,0.873
49.256625,-0.6441,-0.5359,-0.4885,0.970
49.259162,-0.7259,-0.5667,-0.4680,1.033
49.263083,-0.8328,-0.6044,-0.4315,1.116
49.263991,-0.8703,-0.6158,-0.4224,1.147
49.266612,-0.9632,-0.6447,-0.3685,1.216
49.270578,-0.9820,-0.6552,-0.3164,1.222
49.271517,-1.0280,-0.6593,-0.2632,1.249
49.274118,-1.0852,-0.6647,-0.2159,1.291
49.278004,-1.1511,-0.6906,-0.1830,1.355
49.279127,-1.1832,-0.6992,-0.1483,1.382
49.283016,-1.2054,-0.7141,-0.1272,1.407
49.284261,-1.2273,-0.7223,-0.0779,1.426
49.288040,-1.2166,-0.7265,-0.0757,1.419
49.289043,-1.2369,-0.7456,-0.0419,1.445
49.293025,-1.2279,-0.7478,-0.0432,1.438
49.294136,-1.1814,-0.7430,-0.0421,1.396
49.298023,-1.1074,-0.7319,-0.0339,1.328
49.299042,-0.9928,-0.7209,-0.0244,1.227
49.303088,-0.8561,-0.6960,-0.0048,1.103
49.304459,-0.7137,-0.6677,0.0224,0.978
49.308044,-0.5839,-0.6405,0.0623,0.869
49.309202,-0.4873,-0.6266,0.1076,0.801
49.312515,-0.3754,-0.6114,0.1591,0.735
49.315754,-0.2777,-0.5927,0.1836,0.680
49.316686,-0.2002,-0.5655,0.2434,0.647
49.320478,-0.1282,-0.5466,0.2847,0.630
49.321773,-0.0623,-0.5203,0.3140,0.611
49.325676,-0.0143,-0.5112,0.3362,0.612
49.326733,-0.0069,-0.5024,0.3443,0.609
49.330618,-0.0128,-0.5017,0.3504,0.612
49.331740,-0.0255,-0.5247,0.3504,0.631
49.335671,-0.0536,-0.5317,0.3465,0.637
49.336661,-0.0973,-0.5471,0.3416,0.652
49.339360,-0.1093,-0.5582,0.3318,0.658
49.343050,-0.1169,-0.5580,0.3192,0.653
49.344327,-0.1047,-0.5503,0.2908,0.631
49.346787,-0.1068,-0.5501,0.2830,0.628
49.350690,-0.0939,-0.5452,0.2619,0.612
49.351634,-0.0773,-0.5207,0.2461,0.581
49.355720,-0.0497,-0.5135,0.2295,0.565
49.356733,-0.0174,-0.4998,0.2170,0.545
49.359294,-0.0066,-0.4748,0.1899,0.511
49.363127,0.0250,-0.4489,0.1962,0.491
49.364278,0.0656,-0.4408,0.1559,0.472
49.366814,0.0902,-0.4117,0.1419,0.445
49.370627,0.1169,-0.3971,0.1305,0.434
49.371774,0.1469,-0.3814,0.1278,0.428
49.374566,0.1685,-0.3644,0.1251,0.420
49.378005,0.1927,-0.3436,0.1076,0.408
49.379571,0.2391,-0.3184,0.1307,0.419
49.381747,0.2410,-0.3001,0.1170,0.402
49.384133,0.2760,-0.2891,0.1119,0.415
49.386838,0.2916,-0.2749,0.1170,0.418
49.390688,0.3104,-0.2693,0.1205,0.428
49.391851,0.3242,-0.2483,0.1251,0.427
49.395558,0.3461,-0.2299,0.1496,0.442
49.396619,0.3628,-0.2162,0.1601,0.452
49.400407,0.3642,-0.1889,0.2006,0.457
49.401854,0.3906,-0.1754,0.2197,0.481
49.404317,0.3980,-0.1622,0.2388,0.492
49.406812,0.4033,-0.1488,0.2539,0.499
49.410706,0.4246,-0.1358,0.2576,0.515
49.411712,0.4437,-0.1237,0.2612,0.530
49.415657,0.4647,-0.1132,0.2642,0.546
49.416822,0.4926,-0.1021,0.2803,0.576
49.419481,0.5128,-0.0926,0.2637,0.584
49.421819,0.5265,-0.0955,0.2673,0.598
49.424343,0.5055,-0.1053,0.2642,0.580
49.426872,0.4801,-0.1263,0.2444,0.553
49.429332,0.4581,-0.1568,0.2283,0.535
49.431818,0.4376,-0.1671,0.2013,0.510
49.434378,0.4031,-0.1906,0.1561,0.472
49.436834,0.3395,-0.2265,0.1058,0.422
49.439347,0.2902,-0.2635,0.0149,0.392
49.441772,0.2611,-0.3028,-0.1148,0.416
49.444374,0.2379,-0.3487,-0.3235,0.532
49.446835,0.2105,-0.3991,-0.5344,0.699
49.450708,0.2256,-0.4560,-0.8098,0.956
49.452010,0.2426,-0.5322,-1.0689,1.218
49.454384,0.2547,-0.6227,-1.3140,1.476
49.456782,0.2139,-0.7593,-1.4601,1.660
49.459298,0.0795,-0.9047,-1.4112,1.678
49.461692,-0.1012,-1.0538,-1.2683,1.652
49.464237,-0.3859,-1.2018,-1.1080,1.680
49.466772,-0.6958,-1.3583,-1.1419,1.906
49.470771,-1.0866,-1.5387,-1.3392,2.311
49.472009,-1.6427,-1.7508,-1.4872,2.824
49.475556,-2.2147,-1.9290,-1.3531,3.234
49.477000,-2.7294,-2.0604,-0.8692,3.529
49.480666,-3.2624,-2.1699,-0.2619,3.927
49.482101,-3.6762,-2.2489,0.2537,4.317
49.485658,-3.9900,-2.2818,0.6412,4.641
49.487203,-4.1151,-2.3232,0.6664,4.772
49.490524,-4.1300,-2.3519,0.4639,4.775
49.492137,-4.0526,-2.3726,0.1980,4.700
49.494468,-3.9672,-2.3854,-0.0992,4.630
49.496822,-3.7771,-2.3701,-0.4603,4.483
49.500834,-3.5777,-2.3427,-0.7071,4.334
49.502576,-3.2527,-2.2671,-0.8643,4.058
49.504560,-2.9000,-2.1149,-0.8981,3.700
49.508295,-2.5232,-1.9374,-0.8618,3.296
49.509537,-2.1568,-1.7019,-0.8159,2.866
49.513443,-1.8454,-1.4858,-0.7111,2.474
49.514521,-1.6243,-1.2400,-0.6001,2.130
49.518449,-1.4745,-1.0489,-0.4855,1.873
49.519375,-1.3569,-0.8783,-0.3531,1.654
49.523397,-1.2403,-0.7612,-0.2487,1.476
49.524531,-1.1252,-0.6635,-0.1323,1.313
49.528295,-1.0250,-0.5834,-0.0083,1.179
49.529538,-0.9158,-0.5000,0.0720,1.046
49.533373,-0.8239,-0.4228,0.0846,0.930
49.534414,-0.7249,-0.3555,-0.0129,0.807
49.538567,-0.6326,-0.3126,-0.1427,0.720
49.539493,-0.5460,-0.3111,-0.3037,0.698
49.543383,-0.4642,-0.3272,-0.4689,0.736
49.544531,-0.3864,-0.3778,-0.6229,0.825
49.548290,-0.2897,-0.4631,-0.7583,0.935
49.549404,-0.1934,-0.6237,-0.8206,1.049
49.553328,-0.1286,-0.8609,-0.8303,1.203
49.554449,-0.0548,-1.1078,-0.7800,1.356
49.558419,-0.0203,-1.3590,-0.7873,1.571
49.559416,-0.0182,-1.5792,-0.8057,1.773
49.563465,-0.0341,-1.7945,-0.7553,1.947
49.564468,-0.0494,-1.9607,-0.6304,2.060
49.567279,-0.0644,-2.0595,-0.4320,2.105
49.570899,-0.0734,-2.1271,-0.2082,2.139
49.572333,-0.1056,-2.1941,-0.0288,2.197
49.575866,-0.1210,-2.2400,0.1373,2.247
49.577030,-0.0800,-2.2664,0.3211,2.290
49.580902,-0.0411,-2.2708,0.5110,2.328
49.581924,-0.0013,-2.2715,0.6628,2.366
49.586018,0.0599,-2.2491,0.8069,2.390
49.587059,0.1210,-2.2107,0.9306,2.402
49.589649,0.1580,-2.1347,1.0294,2.375
49.593486,0.1697,-1.9851,1.0870,2.270
49.594506,0.1816,-1.7874,1.0834,2.098
49.598527,0.2090,-1.6042,1.0022,1.903
49.599436,0.2611,-1.4211,0.8913,1.698
49.603508,0.3419,-1.2430,0.7791,1.506
49.604500,0.3943,-1.0855,0.6943,1.348
49.607192,0.4784,-0.9345,0.6344,1.227
49.610991,0.5919,-0.7957,0.5853,1.152
49.612134,0.6719,-0.6755,0.5352,1.093
49.615874,0.7445,-0.5682,0.4995,1.061
49.617154,0.7772,-0.4829,0.4753,1.031
49.620724,0.8232,-0.4005,0.4380,1.015
49.622134,0.8584,-0.3336,0.3979,1.003
49.626179,0.8994,-0.2724,0.3609,1.007
49.627169,0.9031,-0.2437,0.3350,0.994
49.629696,0.8789,-0.2162,0.2801,0.947
49.633476,0.8955,-0.1903,0.2605,0.952
49.634491,0.9221,-0.1705,0.2849,0.980
49.638753,0.9178,-0.1568,0.2828,0.973
49.639724,0.9107,-0.1424,0.2524,0.956
49.643477,0.8972,-0.1483,0.2612,0.946
49.644709,0.8934,-0.1505,0.2405,0.937
49.648432,0.8848,-0.1515,0.2432,0.930
49.649705,0.8251,-0.1879,0.2351,0.878
49.653530,0.7774,-0.2153,0.2129,0.834
49.654614,0.7159,-0.2639,0.2001,0.789
49.658469,0.6541,-0.3157,0.1613,0.744
49.659600,0.5903,-0.3702,0.1295,0.709
49.663599,0.5304,-0.4326,0.0899,0.690
49.664545,0.4488,-0.5191,0.0535,0.688
49.667213,0.4160,-0.6060,0.0135,0.735
49.671126,0.4102,-0.7155,-0.0234,0.825
49.672064,0.4029,-0.8243,-0.0386,0.918
49.675978,0.3777,-0.9091,-0.0547,0.986
49.677130,0.3410,-0.9924,-0.0444,1.050
49.681057,0.2921,-1.0623,-0.0153,1.102
49.682004,0.2528,-1.1440,-0.0092,1.172
49.686085,0.2205,-1.2114,0.0009,1.231
49.687118,0.1655,-1.2720,0.0154,1.283
49.691106,0.1320,-1.3376,0.0261,1.344
49.692043,0.0839,-1.4071,0.0526,1.411
49.694666,0.0436,-1.4576,0.0704,1.460
49.698522,0.0187,-1.5044,0.0906,1.507
49.699675,-0.0285,-1.5611,0.1076,1.565
49.703527,-0.0639,-1.5902,0.1508,1.599
49.704734,-0.0914,-1.6021,0.1598,1.613
49.708507,-0.0995,-1.6054,0.1554,1.616
49.709662,-0.0917,-1.5956,0.1857,1.609
49.713588,-0.1140,-1.5709,0.1950,1.587
49.715026,-0.1019,-1.5377,0.2094,1.555
49.718896,-0.0873,-1.4963,0.2207,1.515
49.719871,-0.0506,-1.4504,0.2265,1.469
49.722166,-0.0231,-1.3977,0.2211,1.415
49.724597,-0.0110,-1.3546,0.2309,1.374
49.727101,0.0201,-1.3206,0.2170,1.338
49.729575,0.0460,-1.3020,0.2276,1.323
49.732115,0.0592,-1.2720,0.2207,1.292
49.734644,0.0721,-1.2586,0.2114,1.278
49.737084,0.0651,-1.2422,0.2307,1.265
49.739600,0.0590,-1.2400,0.2337,1.263
49.742053,0.0164,-1.2241,0.2185,1.244
49.744636,-0.0071,-1.2314,0.2143,1.250
49.747110,-0.0401,-1.2327,0.2197,1.253
49.749600,-0.0567,-1.2246,0.2211,1.246
49.752106,-0.0956,-1.2263,0.2221,1.250
49.754642,-0.1252,-1.2107,0.2341,1.239
49.757105,-0.1567,-1.2070,0.2591,1.244
49.759622,-0.1904,-1.1911,0.2817,1.239
49.762229,-0.2107,-1.1740,0.3123,1.233
49.764653,-0.2364,-1.1410,0.3465,1.216
49.767074,-0.2762,-1.1212,0.3656,1.211
49.769640,-0.2909,-1.1037,0.3891,1.206
49.772124,-0.3217,-1.0713,0.4096,1.191
49.774733,-0.3479,-1.0482,0.4243,1.183
49.777147,-0.3589,-1.0215,0.4289,1.165
49.779844,-0.3884,-1.0035,0.4233,1.156
49.782218,-0.3974,-0.9790,0.4089,1.133
49.784766,-0.3989,-0.9399,0.3793,1.089
49.787249,-0.4011,-0.8968,0.3783,1.053
49.789767,-0.3950,-0.8514,0.3536,1.003
49.792296,-0.3936,-0.8113,0.3311,0.961
49.794736,-0.3985,-0.7661,0.3111,0.918
49.797284,-0.4109,-0.7304,0.3257,0.899
49.799754,-0.4165,-0.7097,0.3011,0.876
49.802229,-0.4116,-0.6791,0.3067,0.851
49.804726,-0.4227,-0.6522,0.2935,0.831
49.807202,-0.4432,-0.6461,0.2910,0.836
49.809695,-0.4583,-0.6221,0.2752,0.820
49.812217,-0.4793,-0.6230,0.2405,0.822
49.814671,-0.5115,-0.6009,0.2568,0.830
49.817245,-0.5323,-0.5985,0.2276,0.833
49.819769,-0.5548,-0.5992,0.2432,0.852
49.822310,-0.5884,-0.6063,0.2092,0.870
49.824785,-0.6110,-0.6193,0.1913,0.891
49.827234,-0.6311,-0.6221,0.1874,0.906
49.829730,-0.6707,-0.6324,0.1862,0.940
49.832262,-0.6849,-0.6444,0.1815,0.958
49.834693,-0.7122,-0.6515,0.1728,0.981
49.837883,-0.7391,-0.6684,0.1561,1.009
49.839830,-0.7618,-0.6747,0.1386,1.027
49.842162,-0.7687,-0.6860,0.1254,1.038
49.845058,-0.7704,-0.7055,0.0999,1.049
49.847282,-0.7648,-0.7036,0.0806,1.042
49.849670,-0.7638,-0.7116,0.0589,1.046
49.852250,-0.7672,-0.7069,0.0324,1.044
49.854874,-0.7584,-0.7204,0.0219,1.046
49.857241,-0.7564,-0.7270,-0.0099,1.049
49.859701,-0.7674,-0.7302,-0.0365,1.060
49.862041,-0.7564,-0.7412,-0.0424,1.060
49.864713,-0.7482,-0.7561,-0.0615,1.065
49.867215,-0.7350,-0.7703,-0.0661,1.067
49.869632,-0.7124,-0.7906,-0.0889,1.068
49.872248,-0.7135,-0.7994,-0.0971,1.076
49.874636,-0.6695,-0.8199,-0.1023,1.063
49.877241,-0.6560,-0.8253,-0.0945,1.058
49.879762,-0.6289,-0.8383,-0.0869,1.052
49.882175,-0.5966,-0.8446,-0.0607,1.036
49.884931,-0.5724,-0.8600,-0.0451,1.034
49.887418,-0.5527,-0.8651,-0.0065,1.027
49.889610,-0.5458,-0.8734,0.0330,1.030
49.892465,-0.5269,-0.8886,0.0850,1.037
49.894681,-0.5133,-0.8968,0.1351,1.042
49.897363,-0.4903,-0.9064,0.1731,1.045
49.899756,-0.4607,-0.8803,0.2074,1.015
49.902519,-0.4432,-0.8719,0.2453,1.008
49.904734,-0.4087,-0.8632,0.2514,0.988
49.907362,-0.3884,-0.8421,0.2637,0.964
49.909795,-0.3628,-0.8323,0.2493,0.942
49.912297,-0.3500,-0.8143,0.2530,0.922
49.914798,-0.3288,-0.7891,0.2300,0.885
49.917246,-0.3293,-0.7849,0.2158,0.878
49.919807,-0.3273,-0.7754,0.2069,0.867
49.922372,-0.3373,-0.7696,0.1833,0.860
49.924787,-0.3319,-0.7691,0.1715,0.855
49.927319,-0.3346,-0.7581,0.1381,0.840
49.929757,-0.3522,-0.7556,0.1046,0.840
49.932259,-0.3610,-0.7502,0.1046,0.839
49.934811,-0.3742,-0.7470,0.0878,0.840
49.937361,-0.3877,-0.7493,0.0843,0.848
49.939790,-0.3962,-0.7478,0.0643,0.849
49.942352,-0.3974,-0.7495,0.0692,0.851
49.945097,-0.4160,-0.7488,0.0767,0.860
49.947283,-0.4104,-0.7593,0.0667,0.866
49.949792,-0.4246,-0.7730,0.0699,0.885
49.952516,-0.4143,-0.7852,0.0862,0.892
49.954912,-0.4060,-0.8094,0.1046,0.912
49.957289,-0.3799,-0.8411,0.1379,0.933
49.959854,-0.3496,-0.8624,0.1276,0.939
49.962375,-0.3195,-0.8922,0.1256,0.956
49.964838,-0.2927,-0.9073,0.1080,0.959
49.967392,-0.2584,-0.9441,0.0750,0.982
49.969888,-0.2163,-0.9555,0.0569,0.981
49.972378,-0.1941,-0.9748,0.0135,0.994
49.974816,-0.1662,-0.9946,-0.0023,1.008
49.977467,-0.1492,-1.0071,-0.0356,1.019
49.981332,-0.1331,-1.0047,-0.0598,1.015
49.982183,-0.1096,-1.0119,-0.0833,1.021
49.984960,-0.0973,-1.0093,-0.0994,1.019
49.987411,-0.0893,-1.0130,-0.1238,1.024
49.989919,-0.0924,-1.0061,-0.1280,1.018
49.993827,-0.0893,-1.0059,-0.1314,1.018
49.994905,-0.0917,-1.0096,-0.1383,1.023
49.997416,-0.1130,-1.0022,-0.1292,1.017
49.999936,-0.1443,-1.0030,-0.1087,1.019
50.002531,-0.1650,-1.0161,-0.0866,1.033
50.006417,-0.2076,-1.0117,-0.0671,1.035
50.007361,-0.2433,-1.0063,-0.0439,1.036
50.009868,-0.2880,-1.0017,-0.0337,1.043
50.012640,-0.3283,-1.0030,-0.0121,1.055
50.014816,-0.3833,-0.9844,0.0114,1.056
50.017317,-0.4344,-0.9732,0.0215,1.066
50.021205,-0.4773,-0.9621,0.0445,1.075
50.022479,-0.5272,-0.9502,0.0664,1.089
50.024823,-0.5879,-0.9328,0.0862,1.106
50.027315,-0.6413,-0.9262,0.0983,1.131
50.030141,-0.6993,-0.9017,0.1034,1.146
50.032400,-0.7415,-0.9003,0.1172,1.172
50.035090,-0.7839,-0.8884,0.1295,1.192
50.037341,-0.8312,-0.8798,0.1417,1.219
50.039895,-0.8699,-0.8658,0.1468,1.236
50.042463,-0.9060,-0.8607,0.1628,1.260
50.045132,-0.9363,-0.8512,0.1589,1.275
50.047606,-0.9664,-0.8404,0.1867,1.294
50.050101,-0.9862,-0.8223,0.1892,1.298
50.053967,-1.0094,-0.8162,0.2192,1.316
50.055102,-1.0265,-0.8018,0.2439,1.325
50.059205,-1.0546,-0.7838,0.2576,1.339
50.060131,-1.0630,-0.7691,0.2708,1.340
50.062716,-1.0879,-0.7568,0.2926,1.357
50.066629,-1.1040,-0.7544,0.3152,1.374
50.067574,-1.1272,-0.7705,0.3488,1.409
50.071647,-1.1401,-0.7957,0.3590,1.436
50.072589,-1.1930,-0.8397,0.3612,1.503
50.075202,-1.2233,-0.8842,0.3758,1.555
50.079106,-1.2755,-0.9206,0.3597,1.614
50.080135,-1.3249,-0.9550,0.3937,1.680
50.084045,-1.3740,-0.9995,0.3900,1.743
50.085199,-1.4327,-1.0322,0.4282,1.817
50.087681,-1.4906,-1.0592,0.4578,1.885
50.091597,-1.5414,-1.0899,0.4411,1.939
50.093061,-1.5945,-1.1142,0.4587,1.999
50.096494,-1.6169,-1.1364,0.4583,2.029
50.097746,-1.6423,-1.1405,0.4426,2.048
50.101538,-1.6226,-1.1435,0.4235,2.030
50.102945,-1.5784,-1.1447,0.3935,1.989
50.106589,-1.4999,-1.1381,0.3504,1.915
50.107885,-1.3960,-1.1420,0.2740,1.824
50.111589,-1.2949,-1.1547,0.2099,1.748
50.112690,-1.2140,-1.1780,0.1403,1.697
50.116452,-1.1218,-1.1965,0.0552,1.641
50.117776,-1.0441,-1.2305,-0.0204,1.614
50.121611,-0.9656,-1.2498,-0.0859,1.582
50.122649,-0.8950,-1.2659,-0.1649,1.559
50.126737,-0.8349,-1.2826,-0.2423,1.549
50.127663,-0.7723,-1.2987,-0.2935,1.539
50.131674,-0.7200,-1.3045,-0.3774,1.537
